district,use_count,avg_use_time,date,day_of_week,is_holiday,is_weekend,temp_max,temp_min,REH_mean,POP_max,WSD_mean
서초구,3293,31.231703613726086,2024-03-30,Saturday,False,True,15.0,4.0,52.916666666666664,30.0,1.8041666666666665
성동구,4473,30.271406215068183,2024-03-30,Saturday,False,True,15.0,4.0,49.791666666666664,30.0,1.8208333333333335
성북구,2495,22.721042084168335,2024-03-30,Saturday,False,True,13.0,1.0,55.833333333333336,30.0,1.8375
송파구,10359,25.53711748238247,2024-03-30,Saturday,False,True,15.0,5.0,51.041666666666664,30.0,1.7999999999999998
양천구,6822,19.41820580474934,2024-03-30,Saturday,False,True,14.0,5.0,53.958333333333336,30.0,1.8916666666666668
영등포구,9215,26.560824742268043,2024-03-30,Saturday,False,True,15.0,5.0,53.541666666666664,30.0,1.8625
용산구,2722,30.18626010286554,2024-03-30,Saturday,False,True,15.0,5.0,53.125,30.0,1.8375
은평구,3012,25.08167330677291,2024-03-30,Saturday,False,True,15.0,3.0,58.75,30.0,1.9041666666666668
종로구,3580,22.201675977653633,2024-03-30,Saturday,False,True,14.0,4.0,55.833333333333336,30.0,1.8375
중구,2166,24.303324099722992,2024-03-30,Saturday,False,True,14.0,4.0,55.833333333333336,30.0,1.8375
중랑구,3320,21.725,2024-03-30,Saturday,False,True,15.0,4.0,52.291666666666664,30.0,1.8166666666666664
강남구,4571,37.45919929993437,2024-03-31,Sunday,False,True,16.0,3.0,43.75,20.0,1.8083333333333331
강동구,5575,26.63659192825112,2024-03-31,Sunday,False,True,15.0,2.0,45.0,20.0,1.8083333333333336
강북구,1714,27.18786464410735,2024-03-31,Sunday,False,True,13.0,0.0,44.166666666666664,20.0,1.6916666666666669
강서구,11531,20.57141618246466,2024-03-31,Sunday,False,True,15.0,2.0,49.583333333333336,20.0,1.8833333333333335
관악구,2960,28.7875,2024-03-31,Sunday,False,True,15.0,3.0,45.833333333333336,20.0,1.8125
광진구,6956,27.69350201265095,2024-03-31,Sunday,False,True,16.0,4.0,41.666666666666664,20.0,1.7916666666666667
구로구,4521,28.98274717982747,2024-03-31,Sunday,False,True,15.0,4.0,44.375,20.0,1.8333333333333333
금천구,1630,31.29631901840491,2024-03-31,Sunday,False,True,15.0,2.0,48.125,20.0,1.8166666666666669
노원구,7405,24.47197839297772,2024-03-31,Sunday,False,True,15.0,1.0,44.791666666666664,30.0,1.725
도봉구,2775,24.96936936936937,2024-03-31,Sunday,False,True,15.0,1.0,44.791666666666664,30.0,1.725
동대문구,4124,27.7233268671193,2024-03-31,Sunday,False,True,15.0,4.0,42.291666666666664,20.0,1.7458333333333336
동작구,2947,35.90397013912453,2024-03-31,Sunday,False,True,15.0,3.0,45.833333333333336,20.0,1.8125
마포구,7383,35.93038060409048,2024-03-31,Sunday,False,True,15.0,3.0,45.208333333333336,20.0,1.7625
서대문구,2750,33.24036363636364,2024-03-31,Sunday,False,True,15.0,3.0,45.208333333333336,20.0,1.7625
서초구,3999,39.47861965491373,2024-03-31,Sunday,False,True,16.0,3.0,43.75,20.0,1.8083333333333331
성동구,5628,35.15049751243781,2024-03-31,Sunday,False,True,16.0,4.0,41.666666666666664,20.0,1.7791666666666666
성북구,2661,27.320180383314543,2024-03-31,Sunday,False,True,13.0,0.0,44.166666666666664,20.0,1.6916666666666669
송파구,12597,30.580773199968245,2024-03-31,Sunday,False,True,16.0,4.0,42.5,20.0,1.8125
양천구,6995,23.610293066476057,2024-03-31,Sunday,False,True,15.0,3.0,45.0,20.0,1.8083333333333331
영등포구,11303,32.38653454834999,2024-03-31,Sunday,False,True,15.0,3.0,44.166666666666664,20.0,1.7916666666666667
용산구,3722,34.324019344438476,2024-03-31,Sunday,False,True,15.0,3.0,43.75,20.0,1.7666666666666666
은평구,3351,27.58131900925097,2024-03-31,Sunday,False,True,16.0,1.0,47.708333333333336,20.0,1.7583333333333335
종로구,3340,23.37425149700599,2024-03-31,Sunday,False,True,16.0,3.0,45.0,20.0,1.7291666666666667
중구,2185,23.202745995423346,2024-03-31,Sunday,False,True,16.0,3.0,45.0,20.0,1.7291666666666667
중랑구,3620,26.0621546961326,2024-03-31,Sunday,False,True,15.0,3.0,42.5,20.0,1.7708333333333333
강남구,5632,25.487926136363637,2024-04-01,Monday,False,False,18.0,6.0,42.708333333333336,0.0,1.9041666666666668
강동구,6213,20.51360051504909,2024-04-01,Monday,False,False,17.0,4.0,42.708333333333336,0.0,1.9624999999999997
강북구,1853,23.772261198057205,2024-04-01,Monday,False,False,15.0,2.0,43.125,0.0,1.8333333333333333
강서구,16549,14.805365883134932,2024-04-01,Monday,False,False,17.0,3.0,48.541666666666664,0.0,1.8875
관악구,2931,23.122824974411465,2024-04-01,Monday,False,False,17.0,5.0,45.208333333333336,0.0,1.8500000000000003
광진구,7621,20.49048681275423,2024-04-01,Monday,False,False,18.0,6.0,39.375,0.0,1.9458333333333335
구로구,5771,20.444983538381564,2024-04-01,Monday,False,False,17.0,6.0,44.166666666666664,0.0,1.8458333333333332
금천구,2705,20.068391866913124,2024-04-01,Monday,False,False,16.0,4.0,47.708333333333336,0.0,1.8333333333333333
노원구,8822,19.7383813194287,2024-04-01,Monday,False,False,17.0,3.0,43.333333333333336,0.0,1.8833333333333335
도봉구,3189,20.25870178739417,2024-04-01,Monday,False,False,17.0,3.0,43.333333333333336,0.0,1.8833333333333335
동대문구,5106,21.551312181746965,2024-04-01,Monday,False,False,17.0,6.0,40.208333333333336,0.0,1.8833333333333335
동작구,2958,25.02704530087897,2024-04-01,Monday,False,False,17.0,5.0,45.208333333333336,0.0,1.8500000000000003
마포구,7539,25.30587611089004,2024-04-01,Monday,False,False,17.0,5.0,43.958333333333336,0.0,1.8374999999999997
서대문구,3161,23.962037329958875,2024-04-01,Monday,False,False,17.0,5.0,43.958333333333336,0.0,1.8374999999999997
서초구,4685,27.15517609391675,2024-04-01,Monday,False,False,18.0,6.0,42.708333333333336,0.0,1.9041666666666668
성동구,6538,25.316151728357298,2024-04-01,Monday,False,False,18.0,6.0,39.375,0.0,1.8875
성북구,3216,21.21113184079602,2024-04-01,Monday,False,False,15.0,2.0,43.125,0.0,1.8333333333333333
송파구,13630,21.82604548789435,2024-04-01,Monday,False,False,18.0,6.0,40.208333333333336,0.0,1.925
양천구,7863,17.844715757344524,2024-04-01,Monday,False,False,17.0,5.0,43.958333333333336,0.0,1.8458333333333332
영등포구,13637,23.2662609078243,2024-04-01,Monday,False,False,17.0,6.0,43.541666666666664,0.0,1.8541666666666667
용산구,3117,26.482194417709337,2024-04-01,Monday,False,False,17.0,6.0,42.916666666666664,0.0,1.8625
은평구,3606,21.51691625069329,2024-04-01,Monday,False,False,17.0,4.0,47.083333333333336,0.0,1.8374999999999997
종로구,5597,19.964266571377525,2024-04-01,Monday,False,False,17.0,5.0,43.541666666666664,0.0,1.85
중구,3975,23.079748427672957,2024-04-01,Monday,False,False,17.0,5.0,43.541666666666664,0.0,1.85
중랑구,4088,19.26908023483366,2024-04-01,Monday,False,False,17.0,5.0,40.0,0.0,1.9416666666666669
강남구,6409,27.015134966453424,2024-04-02,Tuesday,False,False,23.0,8.0,46.25,20.0,1.5458333333333334
강동구,6920,20.090173410404624,2024-04-02,Tuesday,False,False,23.0,6.0,44.791666666666664,20.0,1.5791666666666666
강북구,2094,23.49570200573066,2024-04-02,Tuesday,False,False,21.0,5.0,46.458333333333336,20.0,1.5
강서구,18390,15.263023382272976,2024-04-02,Tuesday,False,False,22.0,6.0,52.083333333333336,20.0,1.5083333333333335
관악구,3420,24.27719298245614,2024-04-02,Tuesday,False,False,23.0,7.0,47.916666666666664,20.0,1.5208333333333333
광진구,8447,20.979045815082277,2024-04-02,Tuesday,False,False,23.0,8.0,41.875,20.0,1.5583333333333336
구로구,6403,21.275495861315008,2024-04-02,Tuesday,False,False,22.0,8.0,47.5,20.0,1.5125000000000002
금천구,2994,20.104208416833668,2024-04-02,Tuesday,False,False,22.0,6.0,51.041666666666664,20.0,1.5375
노원구,9422,19.64667798768839,2024-04-02,Tuesday,False,False,23.0,5.0,45.833333333333336,20.0,1.5166666666666666
도봉구,3289,21.04773487382183,2024-04-02,Tuesday,False,False,23.0,5.0,45.833333333333336,20.0,1.5166666666666666
동대문구,5630,22.44671403197158,2024-04-02,Tuesday,False,False,23.0,8.0,42.916666666666664,20.0,1.5416666666666667
동작구,3333,26.623762376237625,2024-04-02,Tuesday,False,False,23.0,7.0,47.916666666666664,20.0,1.5208333333333333
마포구,8721,26.819630776287124,2024-04-02,Tuesday,False,False,23.0,8.0,46.875,20.0,1.4875
서대문구,3445,23.552685050798257,2024-04-02,Tuesday,False,False,23.0,8.0,46.875,20.0,1.4875
서초구,5334,28.010498687664043,2024-04-02,Tuesday,False,False,23.0,8.0,46.25,20.0,1.5458333333333334
성동구,7462,26.135218440096487,2024-04-02,Tuesday,False,False,23.0,8.0,42.5,20.0,1.55
성북구,3639,20.850508381423467,2024-04-02,Tuesday,False,False,21.0,5.0,46.458333333333336,20.0,1.5
송파구,15818,21.957327095713744,2024-04-02,Tuesday,False,False,23.0,8.0,43.125,20.0,1.5708333333333335
양천구,8911,18.935473010885424,2024-04-02,Tuesday,False,False,22.0,7.0,47.5,20.0,1.508333333333333
영등포구,15171,24.49930789005339,2024-04-02,Tuesday,False,False,23.0,8.0,46.458333333333336,20.0,1.5125
용산구,3505,28.213694721825963,2024-04-02,Tuesday,False,False,23.0,8.0,45.208333333333336,20.0,1.5375000000000003
은평구,3946,21.487835783071464,2024-04-02,Tuesday,False,False,23.0,6.0,49.791666666666664,20.0,1.4791666666666667
종로구,6216,20.15122265122265,2024-04-02,Tuesday,False,False,23.0,8.0,44.166666666666664,20.0,1.5083333333333335
중구,4470,22.82371364653244,2024-04-02,Tuesday,False,False,23.0,8.0,44.166666666666664,20.0,1.5083333333333335
중랑구,4514,20.47363757199823,2024-04-02,Tuesday,False,False,23.0,7.0,43.75,20.0,1.5666666666666669
강남구,4890,24.37034764826176,2024-04-03,Wednesday,False,False,20.0,14.0,62.708333333333336,60.0,2.025
강동구,6118,19.276887871853543,2024-04-03,Wednesday,False,False,20.0,12.0,64.79166666666667,60.0,2.2041666666666666
강북구,2014,22.960278053624627,2024-04-03,Wednesday,False,False,18.0,10.0,65.0,30.0,1.9791666666666667
강서구,17766,14.962006079027356,2024-04-03,Wednesday,False,False,20.0,11.0,67.70833333333333,60.0,1.9708333333333332
관악구,2875,21.72104347826087,2024-04-03,Wednesday,False,False,20.0,13.0,64.375,60.0,1.9416666666666669
광진구,7674,19.53101381287464,2024-04-03,Wednesday,False,False,20.0,13.0,61.666666666666664,60.0,2.1291666666666664
구로구,5967,19.584715937657116,2024-04-03,Wednesday,False,False,20.0,14.0,62.916666666666664,60.0,1.8875
금천구,2482,19.216760676873488,2024-04-03,Wednesday,False,False,19.0,13.0,69.16666666666667,60.0,1.9541666666666664
노원구,9762,19.031755787748413,2024-04-03,Wednesday,False,False,20.0,11.0,65.83333333333333,30.0,2.0833333333333335
도봉구,3355,19.413412816691505,2024-04-03,Wednesday,False,False,20.0,11.0,65.83333333333333,30.0,2.0833333333333335
동대문구,5428,21.42557111274871,2024-04-03,Wednesday,False,False,20.0,13.0,62.291666666666664,60.0,2.066666666666667
동작구,2883,24.877211238293444,2024-04-03,Wednesday,False,False,20.0,13.0,64.375,60.0,1.9416666666666669
마포구,7950,24.37194968553459,2024-04-03,Wednesday,False,False,20.0,13.0,63.541666666666664,60.0,1.9541666666666664
서대문구,3344,22.44049043062201,2024-04-03,Wednesday,False,False,20.0,13.0,63.541666666666664,60.0,1.9541666666666664
서초구,3940,25.304060913705584,2024-04-03,Wednesday,False,False,20.0,14.0,62.708333333333336,60.0,2.025
성동구,6236,22.653624118024375,2024-04-03,Wednesday,False,False,20.0,13.0,62.291666666666664,60.0,2.0416666666666665
성북구,3603,20.583957812933665,2024-04-03,Wednesday,False,False,18.0,10.0,65.0,30.0,1.9791666666666667
송파구,12361,20.023056387023704,2024-04-03,Wednesday,False,False,20.0,14.0,62.083333333333336,60.0,2.1166666666666667
양천구,8739,17.681428081016133,2024-04-03,Wednesday,False,False,20.0,13.0,62.916666666666664,60.0,1.8916666666666668
영등포구,13914,22.2292654879977,2024-04-03,Wednesday,False,False,20.0,13.0,62.916666666666664,60.0,1.95
용산구,3088,24.828044041450777,2024-04-03,Wednesday,False,False,20.0,14.0,63.333333333333336,60.0,1.9791666666666667
은평구,3899,21.045396255450115,2024-04-03,Wednesday,False,False,21.0,12.0,67.5,30.0,1.95
종로구,5822,19.59051872208863,2024-04-03,Wednesday,False,False,20.0,13.0,64.16666666666667,60.0,1.9583333333333333
중구,4011,22.666915981052107,2024-04-03,Wednesday,False,False,20.0,13.0,64.16666666666667,60.0,1.9583333333333333
중랑구,4343,18.497582316371172,2024-04-03,Wednesday,False,False,20.0,12.0,61.875,30.0,2.1291666666666664
강남구,5982,26.52440655299231,2024-04-04,Thursday,False,False,21.0,10.0,56.458333333333336,30.0,1.4916666666666665
강동구,7124,20.9292532285233,2024-04-04,Thursday,False,False,20.0,9.0,55.833333333333336,30.0,1.6791666666666665
강북구,2178,23.160697887970617,2024-04-04,Thursday,False,False,18.0,7.0,57.083333333333336,30.0,1.4708333333333332
강서구,18297,14.999508116084604,2024-04-04,Thursday,False,False,21.0,8.0,58.75,30.0,1.4
관악구,3389,23.821776335202124,2024-04-04,Thursday,False,False,20.0,10.0,57.708333333333336,30.0,1.3458333333333332
광진구,8402,20.592120923589626,2024-04-04,Thursday,False,False,20.0,10.0,53.333333333333336,30.0,1.6041666666666667
구로구,6622,21.130776200543643,2024-04-04,Thursday,False,False,20.0,11.0,55.416666666666664,30.0,1.2916666666666667
금천구,3146,20.29434202161475,2024-04-04,Thursday,False,False,20.0,9.0,60.625,30.0,1.3
노원구,9830,19.409155645981688,2024-04-04,Thursday,False,False,20.0,8.0,56.458333333333336,30.0,1.6416666666666668
도봉구,3512,21.46867881548975,2024-04-04,Thursday,False,False,20.0,8.0,56.458333333333336,30.0,1.6416666666666668
동대문구,5860,21.37269624573379,2024-04-04,Thursday,False,False,20.0,10.0,54.583333333333336,30.0,1.5333333333333332
동작구,3278,24.824893227577792,2024-04-04,Thursday,False,False,20.0,10.0,57.708333333333336,30.0,1.3458333333333332
마포구,8352,25.501436781609197,2024-04-04,Thursday,False,False,20.0,10.0,56.666666666666664,30.0,1.4083333333333332
서대문구,3460,23.62687861271676,2024-04-04,Thursday,False,False,20.0,10.0,56.666666666666664,30.0,1.4083333333333332
서초구,5304,26.333521870286575,2024-04-04,Thursday,False,False,21.0,10.0,56.458333333333336,30.0,1.4916666666666665
성동구,7302,25.683922213092305,2024-04-04,Thursday,False,False,20.0,10.0,55.208333333333336,30.0,1.5166666666666668
성북구,3867,22.245927075252133,2024-04-04,Thursday,False,False,18.0,7.0,57.083333333333336,30.0,1.4708333333333332
송파구,16095,22.1708605156881,2024-04-04,Thursday,False,False,20.0,10.0,54.375,30.0,1.5791666666666666
양천구,9158,18.53887311640096,2024-04-04,Thursday,False,False,20.0,10.0,56.25,30.0,1.3208333333333335
영등포구,14891,23.53636424686052,2024-04-04,Thursday,False,False,20.0,10.0,55.625,30.0,1.3708333333333331
용산구,3539,26.11387397569935,2024-04-04,Thursday,False,False,20.0,10.0,55.416666666666664,30.0,1.4166666666666667
은평구,4132,21.395208131655373,2024-04-04,Thursday,False,False,21.0,9.0,59.375,30.0,1.4750000000000003
종로구,6195,19.783373688458433,2024-04-04,Thursday,False,False,20.0,10.0,57.916666666666664,30.0,1.4416666666666669
중구,4410,23.322902494331064,2024-04-04,Thursday,False,False,20.0,10.0,57.916666666666664,30.0,1.4416666666666669
중랑구,4791,20.19348778960551,2024-04-04,Thursday,False,False,20.0,10.0,53.958333333333336,30.0,1.6166666666666665
강남구,6502,27.619347892956014,2024-04-05,Friday,False,False,18.0,10.0,57.5,30.0,1.3958333333333333
강동구,7320,20.935382513661203,2024-04-05,Friday,False,False,17.0,9.0,58.125,30.0,1.3541666666666667
강북구,2235,22.771364653243847,2024-04-05,Friday,False,False,15.0,7.0,60.0,30.0,1.2708333333333337
강서구,18769,15.641962811018168,2024-04-05,Friday,False,False,18.0,9.0,62.5,30.0,1.5208333333333333
관악구,3386,23.81925575900768,2024-04-05,Friday,False,False,17.0,10.0,59.583333333333336,30.0,1.425
광진구,8418,21.31088144452364,2024-04-05,Friday,False,False,17.0,10.0,54.791666666666664,30.0,1.3541666666666667
구로구,7178,22.377681805516858,2024-04-05,Friday,False,False,18.0,12.0,57.708333333333336,30.0,1.4583333333333333
금천구,3092,22.073738680465716,2024-04-05,Friday,False,False,17.0,10.0,62.291666666666664,30.0,1.425
노원구,10050,19.925074626865673,2024-04-05,Friday,False,False,17.0,8.0,59.375,30.0,1.2666666666666668
도봉구,3711,21.615467528967933,2024-04-05,Friday,False,False,17.0,8.0,59.375,30.0,1.2666666666666668
동대문구,5750,22.162782608695657,2024-04-05,Friday,False,False,17.0,10.0,55.833333333333336,30.0,1.325
동작구,3283,26.754797441364605,2024-04-05,Friday,False,False,17.0,10.0,59.583333333333336,30.0,1.425
마포구,8873,27.17096810548856,2024-04-05,Friday,False,False,18.0,10.0,59.166666666666664,30.0,1.3625
서대문구,3658,24.012848551120832,2024-04-05,Friday,False,False,18.0,10.0,59.166666666666664,30.0,1.3625
서초구,5767,28.15727414600312,2024-04-05,Friday,False,False,18.0,10.0,57.5,30.0,1.3958333333333333
성동구,7447,26.995434403115347,2024-04-05,Friday,False,False,17.0,10.0,56.666666666666664,30.0,1.3666666666666665
성북구,3873,22.17918925897237,2024-04-05,Friday,False,False,15.0,7.0,60.0,30.0,1.2708333333333337
송파구,16956,23.18683651804671,2024-04-05,Friday,False,False,18.0,10.0,55.625,30.0,1.3666666666666665
양천구,9939,19.16973538585371,2024-04-05,Friday,False,False,17.0,10.0,58.75,30.0,1.4416666666666669
영등포구,16244,25.125769514897808,2024-04-05,Friday,False,False,18.0,10.0,57.708333333333336,30.0,1.4
용산구,3717,26.405972558514932,2024-04-05,Friday,False,False,17.0,10.0,57.5,30.0,1.3583333333333334
은평구,4434,21.86423094271538,2024-04-05,Friday,False,False,18.0,9.0,62.5,30.0,1.3416666666666668
종로구,6120,21.011111111111113,2024-04-05,Friday,False,False,18.0,9.0,58.125,30.0,1.3291666666666666
중구,4235,22.880283353010626,2024-04-05,Friday,False,False,18.0,9.0,58.125,30.0,1.3291666666666666
중랑구,4823,20.6867095168982,2024-04-05,Friday,False,False,17.0,9.0,56.041666666666664,30.0,1.3250000000000002
강남구,5674,35.090412407472684,2024-04-06,Saturday,False,True,20.0,7.0,52.916666666666664,30.0,1.3375
강동구,7097,26.142877272086796,2024-04-06,Saturday,False,True,20.0,7.0,54.583333333333336,30.0,1.3583333333333334
강북구,2139,26.664796633941094,2024-04-06,Saturday,False,True,17.0,4.0,54.791666666666664,20.0,1.4125
강서구,14656,19.86626637554585,2024-04-06,Saturday,False,True,19.0,6.0,60.833333333333336,30.0,1.5041666666666669
관악구,3537,29.541136556403732,2024-04-06,Saturday,False,True,19.0,7.0,56.666666666666664,30.0,1.3833333333333335
광진구,7937,27.741464029230187,2024-04-06,Saturday,False,True,19.0,8.0,50.625,30.0,1.3541666666666667
구로구,6207,30.416626389560175,2024-04-06,Saturday,False,True,18.0,9.0,56.041666666666664,30.0,1.4208333333333334
금천구,2207,37.59719075668328,2024-04-06,Saturday,False,True,18.0,6.0,60.833333333333336,30.0,1.3458333333333332
노원구,9144,24.194444444444443,2024-04-06,Saturday,False,True,20.0,5.0,56.25,20.0,1.425
도봉구,3502,24.660194174757283,2024-04-06,Saturday,False,True,20.0,5.0,56.25,20.0,1.425
동대문구,5180,27.52355212355212,2024-04-06,Saturday,False,True,19.0,8.0,50.833333333333336,20.0,1.375
동작구,3602,33.2129372570794,2024-04-06,Saturday,False,True,19.0,7.0,56.666666666666664,30.0,1.3833333333333335
마포구,9365,34.86438868126001,2024-04-06,Saturday,False,True,19.0,8.0,54.166666666666664,30.0,1.4166666666666667
서대문구,3559,31.198651306546783,2024-04-06,Saturday,False,True,19.0,8.0,54.166666666666664,30.0,1.4166666666666667
서초구,5428,36.61109064112012,2024-04-06,Saturday,False,True,20.0,7.0,52.916666666666664,30.0,1.3375
성동구,6934,34.35563888087684,2024-04-06,Saturday,False,True,20.0,8.0,51.666666666666664,30.0,1.3583333333333334
성북구,3525,26.469219858156027,2024-04-06,Saturday,False,True,17.0,4.0,54.791666666666664,20.0,1.4125
송파구,17141,29.373373782159735,2024-04-06,Saturday,False,True,20.0,8.0,51.458333333333336,30.0,1.325
양천구,9794,24.116806207882377,2024-04-06,Saturday,False,True,18.0,8.0,56.041666666666664,30.0,1.425
영등포구,14887,32.11070061127158,2024-04-06,Saturday,False,True,19.0,8.0,54.166666666666664,30.0,1.3916666666666666
용산구,4037,32.7844934357196,2024-04-06,Saturday,False,True,19.0,8.0,53.125,30.0,1.3791666666666664
은평구,4293,25.877940833915677,2024-04-06,Saturday,False,True,20.0,6.0,58.125,20.0,1.4333333333333331
종로구,4011,22.517327349788083,2024-04-06,Saturday,False,True,19.0,8.0,54.583333333333336,30.0,1.3999999999999997
중구,2445,24.05480572597137,2024-04-06,Saturday,False,True,19.0,8.0,54.583333333333336,30.0,1.3999999999999997
중랑구,4393,24.91213293876622,2024-04-06,Saturday,False,True,19.0,7.0,52.083333333333336,20.0,1.3708333333333331
강남구,5585,38.82775290957923,2024-04-07,Sunday,False,True,23.0,8.0,42.708333333333336,0.0,1.2333333333333334
강동구,6479,27.82805988578484,2024-04-07,Sunday,False,True,23.0,8.0,47.083333333333336,0.0,1.25
강북구,2051,29.857142857142858,2024-04-07,Sunday,False,True,21.0,5.0,44.791666666666664,0.0,1.25
강서구,12883,21.429635954358456,2024-04-07,Sunday,False,True,22.0,7.0,48.958333333333336,0.0,1.3458333333333332
관악구,3528,31.891439909297052,2024-04-07,Sunday,False,True,22.0,8.0,45.208333333333336,0.0,1.2625
광진구,7898,28.349835401367436,2024-04-07,Sunday,False,True,23.0,9.0,42.291666666666664,0.0,1.2333333333333334
구로구,6133,32.8030327735203,2024-04-07,Sunday,False,True,22.0,9.0,44.791666666666664,0.0,1.2791666666666666
금천구,2154,36.59795728876509,2024-04-07,Sunday,False,True,22.0,7.0,48.541666666666664,0.0,1.2375
노원구,8602,25.423273657289,2024-04-07,Sunday,False,True,23.0,6.0,46.666666666666664,0.0,1.25
도봉구,3554,27.507878446820484,2024-04-07,Sunday,False,True,23.0,6.0,46.666666666666664,0.0,1.25
동대문구,4950,29.30909090909091,2024-04-07,Sunday,False,True,23.0,9.0,41.875,0.0,1.2458333333333331
동작구,3442,37.005229517722256,2024-04-07,Sunday,False,True,22.0,8.0,45.208333333333336,0.0,1.2625
마포구,9640,36.958817427385895,2024-04-07,Sunday,False,True,23.0,9.0,43.958333333333336,0.0,1.25
서대문구,3432,33.63723776223776,2024-04-07,Sunday,False,True,23.0,9.0,43.958333333333336,0.0,1.25
서초구,5433,41.01969445978281,2024-04-07,Sunday,False,True,23.0,8.0,42.708333333333336,0.0,1.2333333333333334
성동구,7091,37.20857424904809,2024-04-07,Sunday,False,True,23.0,8.0,41.041666666666664,0.0,1.2541666666666669
성북구,3416,28.0,2024-04-07,Sunday,False,True,21.0,5.0,44.791666666666664,0.0,1.25
송파구,17273,31.27638510970879,2024-04-07,Sunday,False,True,23.0,9.0,42.916666666666664,0.0,1.2375
양천구,8800,25.60409090909091,2024-04-07,Sunday,False,True,22.0,9.0,43.958333333333336,0.0,1.2875
영등포구,13948,34.179667335818756,2024-04-07,Sunday,False,True,23.0,9.0,43.541666666666664,0.0,1.275
용산구,4122,34.98981077147016,2024-04-07,Sunday,False,True,23.0,9.0,42.5,0.0,1.2625
은평구,4238,30.993393109957527,2024-04-07,Sunday,False,True,23.0,7.0,48.333333333333336,0.0,1.2625000000000002
종로구,3819,23.578423671118095,2024-04-07,Sunday,False,True,23.0,8.0,43.75,0.0,1.2583333333333333
중구,2390,24.10418410041841,2024-04-07,Sunday,False,True,23.0,8.0,43.75,0.0,1.2583333333333333
중랑구,4273,26.37959279194945,2024-04-07,Sunday,False,True,23.0,8.0,43.958333333333336,0.0,1.2458333333333331
강남구,6251,26.491601343784993,2024-04-08,Monday,False,False,24.0,11.0,47.083333333333336,20.0,1.2291666666666667
강동구,6902,19.52231237322515,2024-04-08,Monday,False,False,24.0,10.0,50.416666666666664,20.0,1.2875
강북구,2072,22.5757722007722,2024-04-08,Monday,False,False,22.0,8.0,49.166666666666664,20.0,1.2125
강서구,18249,15.035125212340402,2024-04-08,Monday,False,False,23.0,9.0,55.833333333333336,20.0,1.175
관악구,3281,23.75220969216702,2024-04-08,Monday,False,False,24.0,11.0,51.041666666666664,20.0,1.1916666666666669
광진구,8062,21.063383775738032,2024-04-08,Monday,False,False,24.0,12.0,45.416666666666664,20.0,1.2416666666666667
구로구,6755,20.517986676535894,2024-04-08,Monday,False,False,23.0,11.0,51.041666666666664,20.0,1.175
금천구,2861,21.271932890597693,2024-04-08,Monday,False,False,23.0,9.0,53.75,20.0,1.1791666666666667
노원구,9722,19.205307549886857,2024-04-08,Monday,False,False,24.0,9.0,48.958333333333336,20.0,1.2791666666666666
도봉구,3587,20.97128519654307,2024-04-08,Monday,False,False,24.0,9.0,48.958333333333336,20.0,1.2791666666666666
동대문구,5759,22.13318284424379,2024-04-08,Monday,False,False,24.0,12.0,45.208333333333336,20.0,1.225
동작구,3081,24.950340798442063,2024-04-08,Monday,False,False,24.0,11.0,51.041666666666664,20.0,1.1916666666666669
마포구,8181,25.74000733406674,2024-04-08,Monday,False,False,24.0,11.0,49.791666666666664,20.0,1.1833333333333331
서대문구,3287,22.90842713720718,2024-04-08,Monday,False,False,24.0,11.0,49.791666666666664,20.0,1.1833333333333331
서초구,5147,26.160093258208665,2024-04-08,Monday,False,False,24.0,11.0,47.083333333333336,20.0,1.2291666666666667
성동구,7101,25.908604421912408,2024-04-08,Monday,False,False,24.0,11.0,45.416666666666664,20.0,1.225
성북구,3687,21.513696772443723,2024-04-08,Monday,False,False,22.0,8.0,49.166666666666664,20.0,1.2125
송파구,15729,21.972789115646258,2024-04-08,Monday,False,False,24.0,11.0,46.458333333333336,20.0,1.2333333333333334
양천구,8938,18.291228462743344,2024-04-08,Monday,False,False,23.0,11.0,50.625,20.0,1.1666666666666667
영등포구,15063,23.75436500033194,2024-04-08,Monday,False,False,24.0,11.0,48.958333333333336,20.0,1.1833333333333331
용산구,3437,27.34361361652604,2024-04-08,Monday,False,False,24.0,12.0,47.916666666666664,20.0,1.2166666666666668
은평구,4064,21.984990157480315,2024-04-08,Monday,False,False,24.0,9.0,53.125,20.0,1.195833333333333
종로구,5678,20.173476576259247,2024-04-08,Monday,False,False,24.0,11.0,47.5,20.0,1.1875
중구,4081,22.142612104876257,2024-04-08,Monday,False,False,24.0,11.0,47.5,20.0,1.1875
중랑구,4785,20.09613375130617,2024-04-08,Monday,False,False,24.0,11.0,46.25,20.0,1.2708333333333333
강남구,6579,27.009575923392617,2024-04-09,Tuesday,False,False,19.0,9.0,38.333333333333336,20.0,2.5666666666666664
강동구,7423,20.273070187255826,2024-04-09,Tuesday,False,False,18.0,9.0,38.958333333333336,20.0,2.891666666666666
강북구,2240,23.23169642857143,2024-04-09,Tuesday,False,False,17.0,6.0,39.166666666666664,20.0,2.5
강서구,19366,15.6976660125994,2024-04-09,Tuesday,False,False,20.0,9.0,43.75,20.0,2.466666666666667
관악구,3426,23.275248102743724,2024-04-09,Tuesday,False,False,19.0,10.0,39.791666666666664,20.0,2.4208333333333334
광진구,8436,21.138809862494075,2024-04-09,Tuesday,False,False,19.0,9.0,37.083333333333336,20.0,2.745833333333333
